,timestamp,u0,u1,u2,u3,u4,u5,u6,u7,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,old_index
12,15730000.0,1538.0,1535.0625,1535.0625,1538.0625,1000.0,1500.0,1500.0,1500.0,0.03134218256920576,-0.02489073868840933,-0.6074163520336151,0.7063338160514832,0.0023472056491300464,0.0014873972395434976,0.7078734338283539,0.023393931177755196,-0.016463099357982475,0.0010111062147188932,0.03142390167340636,0.061950151808559895,-10.024522304534912,0.12231355486437678,0.1286523174494505,0.1548220943295746,139
13,15740000.0,1538.0,1535.076923076923,1535.076923076923,1537.8846153846155,1000.0,1500.0,1500.0,1500.0,0.0310495176166296,-0.02426736705005169,-0.6093828701972961,0.7063365253535184,0.0024938124909319663,0.0015157669126479464,0.7078701962124218,0.02649015560746193,-0.015650013461709023,-0.002090204507112503,0.0694318488240242,-0.0023940294049680233,-9.913192749023438,0.07846638436118761,0.2952824532985687,-0.0650563390033009,140
14,15750000.0,1538.0,1535.2692307692307,1535.2692307692307,1537.5961538461538,1000.0,1500.0,1500.0,1500.0,0.03075685266405344,-0.023643995411694048,-0.6113493883609772,0.7063392346555536,0.0026404193327338858,0.0015441365857523951,0.7078669585964896,0.026961381857593853,-0.012153658860673508,-0.00023702297282094753,0.04429273679852486,-0.029927349649369717,-9.967061996459961,0.17688851058483124,0.24857714027166367,-0.1626506969332695,141
15,15760000.0,1538.0,1535.4615384615386,1535.4615384615386,1537.3076923076924,1000.0,1500.0,1500.0,1500.0,0.03046418771147728,-0.02302062377333641,-0.6133159065246582,0.7063441230700567,0.002734639341584765,0.0015747080145117182,0.70786164357112,0.024801762774586678,-0.009134226478636265,0.004141014534980059,0.049081144854426384,-0.05805922485888004,-9.966463088989258,-0.01194755733013153,0.2533673271536827,0.07216312736272812,142
16,15770000.0,1538.0,1535.6538461538462,1535.6538461538462,1537.0192307692307,1000.0,1500.0,1500.0,1500.0,0.030171522758901118,-0.02239725213497877,-0.6152824246883393,0.7063495562626765,0.002815762642197884,0.00160582988218476,0.7078558091933911,0.016598296351730824,-0.009851408501466116,0.0027096365423252187,0.010773909511044621,-0.043694011867046356,-9.95748519897461,-0.28651032596826553,0.22257366217672825,0.23035036958754063,143
17,15780000.0,1538.0,1535.8461538461538,1535.8461538461538,1536.7307692307693,1000.0,1500.0,1500.0,1500.0,0.02987885780632496,-0.021773880496621132,-0.6172489428520203,0.7063549894552964,0.002896885942811003,0.0016369517498578017,0.7078499748156621,0.014898831956088543,-0.008331873454153538,0.0005733996513299644,0.034117380157113075,-0.0149635907728225,-9.946113586425781,-0.4768719971179962,0.11299555997053783,-0.0010971625645955357,144
18,15790000.0,1538.0,1536.0384615384614,1536.0384615384614,1536.4423076923076,1000.0,1500.0,1500.0,1500.0,0.02955301359295845,-0.02118039157241583,-0.6191930341720581,0.7063604226479163,0.0029780092434241222,0.0016680736175308435,0.7078441404379331,0.014172364647189776,-0.005078139714896679,-0.0030034988982758173,0.059855056926608086,-0.033518650103360415,-9.984718799591064,-0.2728450819849968,0.1547023206949234,-0.23431282863020897,145
19,15800000.0,1538.0,1536.2307692307693,1536.2307692307693,1536.1538461538462,1000.0,1500.0,1500.0,1500.0,0.02909445233643055,-0.02070643350481987,-0.6210474181175232,0.7063658558405362,0.003059132544037241,0.001699195485203885,0.7078383060602041,0.013005529530346394,-0.0024710518773645163,-0.005671593826264143,-0.02274492010474205,-0.061051979660987854,-9.99100399017334,-0.1216788962483406,0.23273375630378723,-0.30651239554087323,146
20,15810000.0,1538.0,1536.423076923077,1536.423076923077,1535.8653846153845,1000.0,1500.0,1500.0,1500.0,0.02863589107990265,-0.02023247543722391,-0.6229018020629883,0.7063764706254005,0.0031284268479794264,0.0017415192705811933,0.7078273072838783,0.014646460146953663,-0.002531316985065738,-0.006441879474247496,0.06913258600980043,-0.050577339716255665,-9.992202520370483,-0.06755263544619083,0.18194522708654404,-0.22931258380413055,147
21,15820000.0,1538.0,1536.6153846153845,1536.6153846153845,1535.576923076923,1000.0,1500.0,1500.0,1500.0,0.028177329823374748,-0.019758517369627953,-0.6247561860084534,0.7063905398050944,0.003189835154140989,0.0017913110010946791,0.7078128655751547,0.014849497005343437,-0.0005037461523897946,-0.004406030755490065,0.04908113181591034,-0.031124450266361237,-9.976640701293945,0.009647728875279427,0.15715401619672775,0.00469372421503067,148
22,15830000.0,1538.0,1536.8076923076924,1536.8076923076924,1535.2884615384614,1000.0,1500.0,1500.0,1500.0,0.02771876856684685,-0.019284559302031993,-0.6266105699539185,0.7064046089847883,0.0032512434603025517,0.0018411027316081647,0.7077984238664309,0.014553444304813942,0.0001349867379758507,-0.0009115342206011219,0.0167594151571393,-0.00029910122975707054,-9.966763734817505,0.04675313690677285,0.15566423162817955,0.2305537723004818,149
23,15840000.0,1538.0,1537.0,1537.0,1535.0,1000.0,1500.0,1500.0,1500.0,0.027260207310318946,-0.018810601234436036,-0.6284649538993835,0.7064186781644821,0.003312651766464114,0.0018908944621216506,0.7077839821577072,0.015570104122161865,-0.00030214583966881037,-0.0031383871100842953,0.056263748556375504,0.01316828466951847,-9.956289291381836,0.04426148409644763,0.04349300513664882,0.18430413181583088,150
24,15850000.0,1537.6,1537.1,1537.3,1534.9,1000.0,1500.0,1500.0,1500.0,0.026801646053791046,-0.018336643166840076,-0.6303193378448486,0.7064327473441759,0.0033740600726256766,0.0019406861926351364,0.7077695404489835,0.018242756215234596,-0.0026712815548914173,-0.0020116546268885336,-0.016759412363171577,-0.0023940266110002995,-10.011354923248291,0.13419724442064762,-0.12907756678760052,-0.045083189266733825,151
25,15860000.0,1537.2,1537.2,1537.6,1534.8,1000.0,1500.0,1500.0,1500.0,0.026343084797263147,-0.017862685099244116,-0.6321737217903137,0.7064450298036847,0.0034300690583352533,0.002010155801794359,0.7077568003109523,0.01845507323741913,-0.0009286950808018446,0.002220531925559044,0.04429273307323456,0.026336394250392914,-9.940725326538086,0.16248514503240585,-0.1150939060995976,0.06443580767760675,152
26,15870000.0,1536.8,1537.3,1537.9,1534.7,1000.0,1500.0,1500.0,1500.0,0.025884523540735244,-0.01738872703164816,-0.6340281057357788,0.7064568655831474,0.003484728213931833,0.002084544880615015,0.7077444855655942,0.017355355123678844,-0.002079126037036379,-0.0005324164715905981,0.02184709208086133,-0.043394739273935556,-9.958385229110718,0.05780067294836044,0.018396403174847364,0.15411965339444578,153
27,15880000.0,1536.4,1537.4,1538.2,1534.6,1000.0,1500.0,1500.0,1500.0,0.025425962284207345,-0.0169147689640522,-0.635882489681244,0.7064687013626099,0.003539387369528413,0.0021589339594356716,0.7077321708202362,0.019943710416555405,0.0032605447340756655,-0.0023431580048054457,0.002394201699644327,0.003591476706787944,-9.964669227600098,0.04793743292490642,0.1474347561597824,-0.06008783541619778,154
28,15890000.0,1536.0,1537.5,1538.5,1534.5,1000.0,1500.0,1500.0,1500.0,0.024982149749994277,-0.016370884738862515,-0.6377333283424378,0.7064805371420724,0.0035940465251249926,0.002233323038256328,0.7077198560748782,0.020537128982444603,0.006984089772837858,-0.00320827285759151,-0.005386958830058575,-0.017657064367085695,-9.951201915740967,0.20341381058096886,0.42140939086675644,-0.15870098769664764,155
29,15900000.0,1535.6,1537.6,1538.8,1534.4,1000.0,1500.0,1500.0,1500.0,0.02459733210504055,-0.01554729588329792,-0.6395699858665467,0.706492372921535,0.0036487056807215723,0.0023077121170769843,0.7077075413295201,0.015335967764258385,0.006146271247416735,-0.006460300646722317,0.047884032130241394,-0.015562138520181179,-9.953893661499023,-0.025223910808563232,0.2950574370721976,-0.16925644874572754,156
30,15910000.0,1535.2,1537.7,1539.1,1534.3,1000.0,1500.0,1500.0,1500.0,0.024212514460086824,-0.014723707027733325,-0.6414066433906556,0.7065032497048378,0.003693061832260961,0.0023734028897403428,0.7076962565382322,0.016795975777010124,0.0048721847124397755,-0.004060331266373396,0.0227449182420969,-0.03591285087168217,-9.953893661499023,-0.31601177155971527,-0.025949646718800068,-0.14447824098169804,157
31,15920000.0,1534.8,1537.8,1539.4,1534.2,1000.0,1500.0,1500.0,1500.0,0.023827696815133095,-0.013900118172168732,-0.6432433009147644,0.7065102905035019,0.0036962059675715864,0.002404300437774509,0.7076890915632248,0.009579183533787727,0.0031726735178381205,-0.002176079200580716,0.04309563338756561,-0.04548966512084007,-10.028114318847656,-0.2831839919090271,-0.13648129999637604,0.07032975057760874,158
32,15930000.0,1534.4,1537.9,1539.7,1534.1,1000.0,1500.0,1500.0,1500.0,0.023442879170179367,-0.013076529316604137,-0.6450799584388733,0.706517331302166,0.0036993501028822116,0.0024351979858086756,0.7076819265882174,0.00650659630385538,0.0032271832460537553,-0.0014445610189189515,0.1149216741323471,0.0017958255484700203,-9.986215591430664,-0.4638943448662758,-0.1259691435843706,0.15831264480948448,159
