idx,timestamp,u0,u1,u3,u4,u6,throttle,aileron,elevator,rudder,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,aux1
1689,80.67,0,0,0,0,0,0.0,0,-0.09784999999999999,0,22.795507,0,6.1640253,0.9917518338952641,0.0,-0.12817292992430332,0.0,0,-0.040272225,0,-1.000748137434198,0,-8.691952525794047,0,-0.0035198671018465792,0,1
1690,80.7,0,0,0,0,0,0.0,0,-0.09850000000000003,0,22.832851,0,6.1987505,0.9916742264802613,0.0,-0.12877200213856888,0.0,0,-0.040444423,0,-1.0063225615349474,0,-8.683460022120677,0,-0.0035467361883875156,0,1
1691,80.73,0,0,0,0,0,0.0,0,-0.09915000000000007,0,22.870283,0,6.2337265,0.9915959217561934,0.0,-0.1293735983749592,0.0,0,-0.040617682,0,-1.0119150284223015,0,-8.674891775540207,0,-0.003573608487830274,0,1
1692,80.75999999999999,0,0,0,0,0,0.0,0,-0.09980000000000011,0,22.9078,0,6.2689557,0.9915169150724221,0.0,-0.1299777178029651,0.0,0,-0.040792003,0,-1.0175254216508127,0,-8.666246060046694,0,-0.003600751267466589,0,1
1693,80.78999999999999,0,0,0,0,0,0.0,0,-0.10045000000000015,0,22.945404,0,6.30444,0.9914371978674725,0.0,-0.130584389130915,0.0,0,-0.040967397,0,-1.0231534886957485,0,-8.657528462323953,0,-0.0036281397970414054,0,1
1694,80.82,0,0,0,0,0,0.0,0,-0.10109999999999997,0,22.983093,0,6.3401814,0.9913567653980156,0.0,-0.13119361150446188,0.0,0,-0.04114387,0,-1.0287992500920053,0,-8.64873826831127,0,-0.003655769834114423,0,1
1695,80.85,0,0,0,0,0,0.0,0,-0.10175000000000001,0,23.020868,0,6.3761816,0.9912756089730714,0.0,-0.1318054136030319,0.0,0,-0.041321434,0,-1.03446348415605,0,-8.639874738231024,0,-0.003683637384676982,0,1
1696,80.88,0,0,0,0,0,0.0,0,-0.10240000000000005,0,23.05873,0,6.4124427,0.9911937217821001,0.0,-0.13241980931774847,0.0,0,-0.041500095,0,-1.040145705939637,0,-8.630937284236769,0,-0.0037112090075761897,0,1
1697,80.91,0,0,0,0,0,0.0,0,-0.10305000000000009,0,23.096674,0,6.448967,0.9911110989402154,0.0,-0.13303679775730679,0.0,0,-0.041679848,0,-1.0458463871016854,0,-8.621911847807091,0,-0.0037393071538549287,0,1
1698,80.94,0,0,0,0,0,0.0,0,-0.1036999999999999,0,23.134705,0,6.485757,0.9910277315590703,0.0,-0.1336564075564029,0.0,0,-0.04186071,0,-1.0515652625690852,0,-8.612815840653687,0,-0.003767632960751618,0,1
1699,80.97,0,0,0,0,0,0.0,0,-0.10435000000000016,0,23.17282,0,6.5228143,0.9909436126568764,0.0,-0.13427865256450297,0.0,0,-0.042042688,0,-1.0573028413995509,0,-8.603644879227772,0,-0.003796185812048043,0,1
1700,81.0,0,0,0,0,0,0.0,0,-0.10499999999999998,0,23.211018,0,6.560141,0.9908587331837548,0.0,-0.13490356138176812,0.0,0,-0.04222579,0,-1.063059368751353,0,-8.594396081141289,0,-0.0038244251444167557,0,1
1701,81.03,0,0,0,0,0,0.0,0,-0.10565000000000002,0,23.249298,0,6.5977397,0.9907730880333147,0.0,-0.13553113306148434,0.0,0,-0.04241001,0,-1.0688345632033205,0,-8.58505520666206,0,-0.003853446301624391,0,1
1702,81.06,0,0,0,0,0,0.0,0,-0.10630000000000006,0,23.287663,0,6.635612,0.9906866700489002,0.0,-0.13616138140978723,0.0,0,-0.04259537,0,-1.0746284197243585,0,-8.575647313123136,0,-0.0038823864153508525,0,1
1703,81.09,0,0,0,0,0,0.0,0,-0.1069500000000001,0,23.326109,0,6.6737604,0.9905994699764517,0.0,-0.1367943349790958,0.0,0,-0.042781875,0,-1.0804414552310704,0,-8.566153138469256,0,-0.003911546965597237,0,1
1704,81.11999999999999,0,0,0,0,0,0.0,0,-0.10759999999999992,0,23.364637,0,6.7121873,0.9905114805124943,0.0,-0.1374300075418273,0.0,0,-0.04296953,0,-1.0862738777140586,0,-8.556577740878126,0,-0.003940906842474239,0,1
1705,81.14999999999999,0,0,0,0,0,0.0,0,-0.10825000000000018,0,23.403248,0,6.750895,0.9904226942935319,0.0,-0.13806841285515292,0.0,0,-0.043158337,0,-1.0921254698853784,0,-8.546920530529478,0,-0.003970486799270435,0,1
1706,81.17999999999999,0,0,0,0,0,0.0,0,-0.1089,0,23.44194,0,6.7898855,0.9903331038956589,0.0,-0.13870956466080542,0.0,0,-0.043348312,0,-1.0979966094694482,0,-8.53718026967705,0,-0.004000264973472713,0,1
1707,81.21,0,0,0,0,0,0.0,0,-0.10955000000000004,0,23.480713,0,6.8291607,0.9902427018341692,0.0,-0.1393534766848848,0.0,0,-0.04353946,0,-1.1038870445619717,0,-8.527356346225046,0,-0.0040299558619332435,0,1
1708,81.24,0,0,0,0,0,0.0,0,-0.11020000000000008,0,23.519566,0,6.8687234,0.9901514805631654,0.0,-0.14000016263766135,0.0,0,-0.043731783,0,-1.1097974548596834,0,-8.517441279912399,0,-0.004060400837946287,0,1
1709,81.27,0,0,0,0,0,0.0,0,-0.11085000000000012,0,23.558498,0,6.9085755,0.9900594303793214,0.0,-0.1406496509664121,0.0,0,-0.0439253,0,-1.1157273169438457,0,-8.507453507496397,0,-0.004090718426765146,0,1
1710,81.3,0,0,0,0,0,0.0,0,-0.11149999999999993,0,23.597511,0,6.9487195,0.9899665435840145,0.0,-0.14130195534499687,0.0,0,-0.04412001,0,-1.1216771162553596,0,-8.497372513493145,0,-0.00412096976678962,0,1
1711,81.33,0,0,0,0,0,0.0,0,-0.1121500000000002,0,23.636602,0,6.989158,0.9898728124159918,0.0,-0.14195708943076676,0.0,0,-0.044315916,0,-1.1276477154405973,0,-8.487197622374598,0,-0.00415169692741008,0,1
1712,81.36,0,0,0,0,0,0.0,0,-0.11280000000000001,0,23.675772,0,7.0298934,0.9897782290509702,0.0,-0.14261506686435732,0.0,0,-0.044513028,0,-1.1336378827288935,0,-8.476940483598174,0,-0.004182882792504594,0,1
1713,81.39,0,0,0,0,0,0.0,0,-0.11345000000000005,0,23.71502,0,7.0709276,0.9896827856012342,0.0,-0.14327590126947903,0.0,0,-0.044711366,0,-1.139648349436313,0,-8.466601651503844,0,-0.004214197357850044,0,1
1714,81.42,0,0,0,0,0,0.0,0,-0.11410000000000009,0,23.754343,0,7.112263,0.9895864719703643,0.0,-0.14393962099869326,0.0,0,-0.044910938,0,-1.1456794677136204,0,-8.456172456752196,0,-0.004245623657874868,0,1
1715,81.45,0,0,0,0,0,0.0,0,-0.11475000000000013,0,23.793743,0,7.153902,0.9894892801127669,0.0,-0.14460623963687838,0.0,0,-0.045111742,0,-1.1517312152784969,0,-8.445651087871187,0,-0.0042769310252921125,0,1
1716,81.48,0,0,0,0,0,0.0,0,-0.11539999999999995,0,23.83322,0,7.1958475,0.9893912019179398,0.0,-0.14527577075126627,0.0,0,-0.04531378,0,-1.1578036904146647,0,-8.435030156952894,0,-0.00430871600541,0,1
1717,81.50999999999999,0,0,0,0,0,0.0,0,-0.11604999999999999,0,23.87277,0,7.2381015,0.989292229210061,0.0,-0.14594822789122228,0.0,0,-0.04551707,0,-1.1638966972541187,0,-8.424323629311093,0,-0.0043409007150783385,0,1
1718,81.53999999999999,0,0,0,0,0,0.0,0,-0.11670000000000003,0,23.912397,0,7.2806664,0.9891923515627142,0.0,-0.14662363932813718,0.0,0,-0.04572162,0,-1.1700109493982702,0,-8.413528619109936,0,-0.0043729352955500355,0,1
1719,81.57,0,0,0,0,0,0.0,0,-0.11735000000000007,0,23.952097,0,7.323545,0.9890915606378743,0.0,-0.14730201857046712,0.0,0,-0.045927435,0,-1.176146473714548,0,-8.40263248563588,0,-0.004405104222715462,0,1
1720,81.6,0,0,0,0,0,0.0,0,-0.1180000000000001,0,23.99187,0,7.3667397,0.9889898480306888,0.0,-0.14798337910804396,0.0,0,-0.046134517,0,-1.1823034209239391,0,-8.391638883905102,0,-0.0044377335190663204,0,1
1721,81.63,0,0,0,0,0,0.0,0,-0.11865000000000014,0,24.031717,0,7.410253,0.9888872030537368,0.0,-0.14866774914741135,0.0,0,-0.04634288,0,-1.18848137546787,0,-8.380555892219112,0,-0.004470206736488092,0,1
1722,81.66,0,0,0,0,0,0.0,0,-0.11929999999999996,0,24.071634,0,7.4540877,0.9887836193620887,0.0,-0.14935512740180096,0.0,0,-0.046552524,0,-1.194681595458772,0,-8.36936689189607,0,-0.004503397154512092,0,1
1723,81.69,0,0,0,0,0,0.0,0,-0.11995,0,24.111624,0,7.498246,0.9886790861119011,0.0,-0.1500455420361966,0.0,0,-0.04676347,0,-1.2009025225404713,0,-8.358091876671576,0,-0.0045367061780795985,0,1
1724,81.72,0,0,0,0,0,0.0,0,-0.12060000000000004,0,24.151684,0,7.542731,0.9885735923494834,0.0,-0.1507390211897283,0.0,0,-0.04697572,0,-1.207146018854525,0,-8.346717383874283,0,-0.004570119783433367,0,1
1725,81.75,0,0,0,0,0,0.0,0,-0.12125000000000008,0,24.191813,0,7.5875444,0.9884671315235468,0.0,-0.15143556351666965,0.0,0,-0.047189288,0,-1.2134111074798364,0,-8.335240590036204,0,-0.004603911408186419,0,1
1726,81.78,0,0,0,0,0,0.0,0,-0.12190000000000012,0,24.23201,0,7.6326895,0.9883596925206044,0.0,-0.15213519711288462,0.0,0,-0.04740418,0,-1.2196981416550368,0,-8.323668771078014,0,-0.004637782714206455,0,1
1727,81.81,0,0,0,0,0,0.0,0,-0.12255000000000016,0,24.272276,0,7.678169,0.9882512641152112,0.0,-0.1528379500473848,0.0,0,-0.047620405,0,-1.226007871771995,0,-8.311991962277494,0,-0.004671764273359101,0,1
1728,81.84,0,0,0,0,0,0.0,0,-0.12319999999999998,0,24.312609,0,7.723985,0.9881418395450292,0.0,-0.15354382091300783,0.0,0,-0.047837965,0,-1.2323397287522178,0,-8.30021174548853,0,-0.00470613417743663,0,1
1729,81.86999999999999,0,0,0,0,0,0.0,0,-0.12385000000000002,0,24.353008,0,7.7701406,0.9880314074213896,0.0,-0.15425283773372872,0.0,0,-0.048056874,0,-1.2386944200379455,0,-8.288331838517884,0,-0.004740590171793538,0,1
1730,81.89999999999999,0,0,0,0,0,0.0,0,-0.12450000000000006,0,24.393473,0,7.8166385,0.9879199562415205,0.0,-0.1549650285056351,0.0,0,-0.04827714,0,-1.2450717348342188,0,-8.27634487824222,0,-0.004775414925844242,0,1
1731,81.92999999999999,0,0,0,0,0,0.0,0,-0.1251500000000001,0,24.434002,0,7.863481,0.9878074790272717,0.0,-0.1556803917575563,0.0,0,-0.04849877,0,-1.2514715807648291,0,-8.264257205262467,0,-0.004810328070878127,0,1
1732,81.96,0,0,0,0,0,0.0,0,-0.12580000000000013,0,24.474596,0,7.9106717,0.9876939641091675,0.0,-0.1563989554387062,0.0,0,-0.04872177,0,-1.2578947017549413,0,-8.252059833084644,0,-0.004845614479083218,0,1
1733,81.99,0,0,0,0,0,0.0,0,-0.12645000000000017,0,24.515251,0,7.9582124,0.9875793997014499,0.0,-0.15712074746933877,0.0,0,-0.048946157,0,-1.264341213397462,0,-8.2397604894888,0,-0.004880653294456268,0,1
1734,82.02,0,0,0,0,0,0.0,0,-0.1271,0,24.55597,0,8.006106,0.9874637762532376,0.0,-0.15784578102596217,0.0,0,-0.04917192,0,-1.2708105487404937,0,-8.227340544141052,0,-0.0049161347097011,0,1
1735,82.05,0,0,0,0,0,0.0,0,-0.12775000000000003,0,24.596748,0,8.054357,0.9873470841389171,0.0,-0.15857406926221632,0.0,0,-0.04939908,0,-1.277303542018512,0,-8.21481548760725,0,-0.004951987717659882,0,1
1736,82.08,0,0,0,0,0,0.0,0,-0.12840000000000007,0,24.637587,0,8.102966,0.9872293112838535,0.0,-0.1593056400194557,0.0,0,-0.04962765,0,-1.2838200618652564,0,-8.202184307100449,0,-0.004988187225181488,0,1
1737,82.11,0,0,0,0,0,0.0,0,-0.1290500000000001,0,24.678484,0,8.1519375,0.9871104478787645,0.0,-0.1600405063994267,0.0,0,-0.04985764,0,-1.290360404191139,0,-8.189445712596592,0,-0.005024724476061011,0,1
1738,82.14,0,0,0,0,0,0.0,0,-0.12969999999999993,0,24.719439,0,8.201273,0.9869904840379838,0.0,-0.1607786814800596,0.0,0,-0.050089058,0,-1.2969243437667322,0,-8.17659757246849,0,-0.005061271652119541,0,1
1739,82.17,0,0,0,0,0,0.0,0,-0.1303500000000002,0,24.76045,0,8.250976,0.986869407392165,0.0,-0.16152019302067788,0.0,0,-0.05032191,0,-1.3035123750177828,0,-8.163632037382706,0,-0.005097865084664727,0,1
1740,82.2,0,0,0,0,0,0.0,0,-0.131,0,24.801517,0,8.301049,0.9867472054502653,0.0,-0.1622650687489207,0.0,0,-0.0505562,0,-1.3101250308032215,0,-8.150547192547196,0,-0.005134827926032647,0,1
1741,82.23,0,0,0,0,0,0.0,0,-0.13165000000000004,0,24.84264,0,8.351496,0.9866238680276712,0.0,-0.16301332165843532,0.0,0,-0.050791945,0,-1.3167618442171478,0,-8.137350617497043,0,-0.005171825652040003,0,1
1742,82.25999999999999,0,0,0,0,0,0.0,0,-0.13230000000000008,0,24.883816,0,8.402319,0.9864993848609444,0.0,-0.16376496471766583,0.0,0,-0.051029142,0,-1.323423301467875,0,-8.124032739724937,0,-0.005209207428671691,0,1
1743,82.28999999999999,0,0,0,0,0,0.0,0,-0.13295000000000012,0,24.925043,0,8.453522,0.9863737431558164,0.0,-0.16452002556766054,0.0,0,-0.051267806,0,-1.33010918284998,0,-8.110599763741671,0,-0.00524692674391567,0,1
1744,82.32,0,0,0,0,0,0.0,0,-0.13359999999999994,0,24.966322,0,8.505107,0.9862469324558929,0.0,-0.16527851711986502,0.0,0,-0.05150795,0,-1.336819854408851,0,-8.09705065631416,0,-0.005284981757467644,0,1
1745,82.35,0,0,0,0,0,0.0,0,-0.1342500000000002,0,25.00765,0,8.557077,0.98611893975005,0.0,-0.1660404669538038,0.0,0,-0.051749587,0,-1.3435554725091288,0,-8.083384158295402,0,-0.005323326427749563,0,1
1746,82.38,0,0,0,0,0,0.0,0,-0.13490000000000002,0,25.049026,0,8.609436,0.9859897543861373,0.0,-0.1668058879223527,0.0,0,-0.051992726,0,-1.3503164756717871,0,-8.069599700894177,0,-0.00536196007643767,0,1
1747,82.41,0,0,0,0,0,0.0,0,-0.13555000000000006,0,25.09045,0,8.662186,0.9858593631331558,0.0,-0.16757480754185122,0.0,0,-0.05223738,0,-1.3571026376750184,0,-8.055694496865591,0,-0.005400233060168296,0,1
1748,82.44,0,0,0,0,0,0.0,0,-0.1362000000000001,0,25.13192,0,8.71533,0.9857277551403699,0.0,-0.16834723860499431,0.0,0,-0.05248354,0,-1.3639139754677845,0,-8.041652372835857,0,-0.005439198748109896,0,1
1749,82.47,0,0,0,0,0,0.0,0,-0.13685000000000014,0,25.173435,0,8.768872,0.9855949169538553,0.0,-0.16912320856323382,0.0,0,-0.052731227,0,-1.3707513036047931,0,-8.027495936603914,0,-0.005478478055582247,0,1
1750,82.5,0,0,0,0,0,0.0,0,-0.13749999999999996,0,25.214993,0,8.822815,0.9854608375214354,0.0,-0.16990273014743212,0.0,0,-0.052980453,0,-1.377614211648635,0,-8.01321620362093,0,-0.005517709874997477,0,1
1751,82.53,0,0,0,0,0,0.0,0,-0.13815,0,25.256592,0,8.877162,0.98532550316318,0.0,-0.1706858307424082,0.0,0,-0.05323122,0,-1.3845031236554348,0,-7.998803018293395,0,-0.005557578538339249,0,1
1752,82.56,0,0,0,0,0,0.0,0,-0.13880000000000003,0,25.298233,0,8.931916,0.9851889026225881,0.0,-0.17147252301549884,0.0,0,-0.05348355,0,-1.391417715349253,0,-7.984271800691713,0,-0.005597724838888195,0,1
1753,82.59,0,0,0,0,0,0.0,0,-0.13945000000000007,0,25.339912,0,8.987081,0.9850510219906138,0.0,-0.1722628342831016,0.0,0,-0.05373745,0,-1.3983589814376571,0,-7.969613941335414,0,-0.005638105838425713,0,1
1754,82.61999999999999,0,0,0,0,0,0.0,0,-0.1401000000000001,0,25.38163,0,9.042658,0.9849118472247734,0.0,-0.17305679182362252,0.0,0,-0.05399293,0,-1.4053264298335089,0,-7.954825964313759,0,-0.005678102265565635,0,1
1755,82.64999999999999,0,0,0,0,0,0.0,0,-0.14074999999999993,0,25.423384,0,9.098652,0.9847713667387437,0.0,-0.17385440820268813,0.0,0,-0.054249983,0,-1.4123209700190125,0,-7.939891306018013,0,-0.005718454373813261,0,1
1756,82.67999999999999,0,0,0,0,0,0.0,0,-0.14139999999999997,0,25.465172,0,9.1550665,0.9846295662558777,0.0,-0.17465571062739976,0.0,0,-0.054508623,0,-1.419341957290897,0,-7.924825457967068,0,-0.005759450594073725,0,1
1757,82.71,0,0,0,0,0,0.0,0,-0.14205,0,25.506992,0,9.211905,0.9844864339778706,0.0,-0.17546071159531942,0.0,0,-0.054768868,0,-1.4263897473678968,0,-7.909634873286315,0,-0.005800704074997611,0,1
1758,82.74,0,0,0,0,0,0.0,0,-0.14270000000000005,0,25.548845,0,9.269169,0.9843419553907247,0.0,-0.1762694382403388,0.0,0,-0.05503073,0,-1.4334647574209134,0,-7.894309179144257,0,-0.00584189223651946,0,1
1759,82.77,0,0,0,0,0,0.0,0,-0.14334999999999987,0,25.590727,0,9.326863,0.9841961158424446,0.0,-0.17708191765577141,0.0,0,-0.055294212,0,-1.4405673306457696,0,-7.878840029777116,0,-0.005883680634560363,0,1
1760,82.8,0,0,0,0,0,0.0,0,-0.14400000000000013,0,25.632637,0,9.384992,0.9840489031928664,0.0,-0.17789816223029573,0.0,0,-0.05555933,0,-1.447696757497391,0,-7.863241468403139,0,-0.005925730442622184,0,1
1761,82.83,0,0,0,0,0,0.0,0,-0.14464999999999995,0,25.674574,0,9.443556,0.9839003025474717,0.0,-0.17871819898094732,0.0,0,-0.055826094,0,-1.4548540085676693,0,-7.847504204402743,0,-0.005967688788454066,0,1
1762,82.86,0,0,0,0,0,0.0,0,-0.14529999999999998,0,25.716536,0,9.502561,0.9837503015462719,0.0,-0.1795420402235066,0.0,0,-0.05609451,0,-1.4620392048140651,0,-7.831618196107478,0,-0.006010259630693004,0,1
1763,82.89,0,0,0,0,0,0.0,0,-0.14595000000000002,0,25.75852,0,9.562009,0.9835988823612435,0.0,-0.18036972755346928,0.0,0,-0.05636459,0,-1.469252282219896,0,-7.815599887168185,0,-0.006052738092976397,0,1
1764,82.92,0,0,0,0,0,0.0,0,-0.14660000000000006,0,25.800526,0,9.621904,0.9834460350724593,0.0,-0.18120125855042835,0.0,0,-0.056636337,0,-1.4764932447498955,0,-7.799429054591023,0,-0.006095831074545981,0,1
1765,82.95,0,0,0,0,0,0.0,0,-0.14724999999999988,0,25.842552,0,9.68225,0.9832917415778071,0.0,-0.18203667472485635,0.0,0,-0.056909777,0,-1.4837628433843553,0,-7.783122956952556,0,-0.006138467296572965,0,1
1766,82.98,0,0,0,0,0,0.0,0,-0.14790000000000014,0,25.884596,0,9.743051,0.9831359890307787,0.0,-0.18287598823375548,0.0,0,-0.057184894,0,-1.4910612988094538,0,-7.766654015188681,0,-0.006182135191303691,0,1
1767,83.00999999999999,0,0,0,0,0,0.0,0,-0.14854999999999996,0,25.926655,0,9.804308,0.9829787617515539,0.0,-0.18371922584580486,0.0,0,-0.05746172,0,-1.4983875173666004,0,-7.750054827873305,0,-0.006226002130132909,0,1
1768,83.03999999999999,0,0,0,0,0,0.0,0,-0.1492,0,25.968727,0,9.866027,0.9828200439136177,0.0,-0.18456641428395018,0.0,0,-0.057740267,0,-1.505743371676008,0,-7.733306253120124,0,-0.0062697221546226395,0,1
1769,83.07,0,0,0,0,0,0.0,0,-0.14985000000000004,0,26.01081,0,9.92821,0.9826598223055897,0.0,-0.18541756558197742,0.0,0,-0.058020532,0,-1.5131277207741953,0,-7.716398441377638,0,-0.006314063574844805,0,1
1770,83.1,0,0,0,0,0,0.0,0,-0.15050000000000008,0,26.052904,0,9.990862,0.9824980808424653,0.0,-0.18627270637662588,0.0,0,-0.058302533,0,-1.5205410834741233,0,-7.699346612070661,0,-0.006358977589532031,0,1
1771,83.13,0,0,0,0,0,0.0,0,-0.1511499999999999,0,26.095005,0,10.053986,0.9823348032895629,0.0,-0.18713186325705133,0.0,0,-0.058586292,0,-1.527983880139324,0,-7.682150841688033,0,-0.006403696605569008,0,1
1772,83.16,0,0,0,0,0,0.0,0,-0.15180000000000016,0,26.137112,0,10.117584,0.9821699732614024,0.0,-0.18799506276414824,0.0,0,-0.058871806,0,-1.5354566854350153,0,-7.664790370100582,0,-0.006448651284060157,0,1
1773,83.19,0,0,0,0,0,0.0,0,-0.15244999999999997,0,26.179222,0,10.181663,0.9820035770348436,0.0,-0.1888623167568692,0.0,0,-0.059159085,0,-1.542958499025406,0,-7.647273536279131,0,-0.006493842742424363,0,1
1774,83.22,0,0,0,0,0,0.0,0,-0.1531,0,26.221334,0,10.246223,0.9818355979583676,0.0,-0.18973365168502568,0.0,0,-0.059448138,0,-1.5504905505203022,0,-7.629597980949009,0,-0.006539287313537365,0,1
1775,83.25,0,0,0,0,0,0.0,0,-0.15375000000000005,0,26.263445,0,10.311272,0.9816660192266194,0.0,-0.19060909394822267,0.0,0,-0.059738975,0,-1.558052919095494,0,-7.611762848201022,0,-0.0065856703990662055,0,1
1776,83.28,0,0,0,0,0,0.0,0,-0.1544000000000001,0,26.305553,0,10.37681,0.981494823879264,0.0,-0.19148866989514693,0.0,0,-0.060031626,0,-1.5656452122137114,0,-7.593784310088685,0,-0.006631477655485082,0,1
1777,83.31,0,0,0,0,0,0.0,0,-0.1550499999999999,0,26.347656,0,10.4428425,0.9813219947998366,0.0,-0.19237240582284532,0.0,0,-0.06032608,0,-1.5732683383444814,0,-7.575624329566762,0,-0.006677889496420337,0,1
1778,83.34,0,0,0,0,0,0.0,0,-0.15569999999999995,0,26.389751,0,10.509373,0.9811475175943905,0.0,-0.1932603133557566,0.0,0,-0.060622357,0,-1.580921657443421,0,-7.557308644085821,0,-0.006724145073629249,0,1
1779,83.36999999999999,0,0,0,0,0,0.0,0,-0.15635,0,26.431835,0,10.576405,0.9809713748706095,0.0,-0.19415241869331976,0.0,0,-0.06092045,0,-1.5886062985912188,0,-7.538817197696426,0,-0.006771392890362488,0,1
1780,83.39999999999999,0,0,0,0,0,0.0,0,-0.15700000000000003,0,26.473907,0,10.643942,0.9807935461704881,0.0,-0.19504876259622536,0.0,0,-0.061220396,0,-1.5963216328081233,0,-7.520175792374722,0,-0.006818076362840884,0,1
1781,83.42999999999999,0,0,0,0,0,0.0,0,-0.15765000000000007,0,26.515965,0,10.711989,0.9806140195815536,0.0,-0.19594934192313188,0.0,0,-0.06152218,0,-1.6040678387290592,0,-7.501345659901466,0,-0.006866156154563298,0,1
1782,83.46,0,0,0,0,0,0.0,0,-0.1583000000000001,0,26.558004,0,10.78055,0.9804327743371684,0.0,-0.19685419732767467,0.0,0,-0.061825845,0,-1.6118458915560994,0,-7.482372399551419,0,-0.006913939957107462,0,1
1783,83.49,0,0,0,0,0,0.0,0,-0.15894999999999992,0,26.600023,0,10.8496275,0.9802497924010282,0.0,-0.19776335478986293,0.0,0,-0.062131386,0,-1.619655489227184,0,-7.4632168385663915,0,-0.0069619143113009135,0,1
1784,83.52,0,0,0,0,0,0.0,0,-0.15959999999999996,0,26.64202,0,10.919227,0.9800650555728783,0.0,-0.1986768402329047,0.0,0,-0.062438812,0,-1.6274966621235616,0,-7.443884849076229,0,-0.007010089429698964,0,1
1785,83.55,0,0,0,0,0,0.0,0,-0.16025,0,26.68399,0,10.989351,0.9798785484615129,0.0,-0.1995946649210808,0.0,0,-0.062748134,0,-1.6353694177309555,0,-7.4243766041077475,0,-0.007058841444523694,0,1
1786,83.58,0,0,0,0,0,0.0,0,-0.16090000000000004,0,26.725933,0,11.060005,0.9796902525764181,0.0,-0.20051685467001085,0.0,0,-0.06305937,0,-1.6432748310255643,0,-7.4046996351586065,0,-0.007108503094556506,0,1
1787,83.61,0,0,0,0,0,0.0,0,-0.16155000000000008,0,26.767845,0,11.131191,0.9795001462581855,0.0,-0.20144344983193987,0.0,0,-0.063372545,0,-1.6512122551092179,0,-7.384860591705119,0,-0.007157443524081583,0,1
1788,83.64,0,0,0,0,0,0.0,0,-0.16220000000000012,0,26.809723,0,11.202914,0.9793082136547848,0.0,-0.2023744615021233,0.0,0,-0.063687645,0,-1.6591823155176115,0,-7.364820780109606,0,-0.0072066131412886454,0,1
1789,83.67,0,0,0,0,0,0.0,0,-0.16284999999999994,0,26.851564,0,11.275179,0.9791144357704219,0.0,-0.20330991531641612,0.0,0,-0.06400468,0,-1.6671849188947667,0,-7.3445965271235,0,-0.007256756378062393,0,1
1790,83.7,0,0,0,0,0,0.0,0,-0.16349999999999998,0,26.893368,0,11.347989,0.9789187934385146,0.0,-0.2042498368490969,0.0,0,-0.064323686,0,-1.6752203777003984,0,-7.32420608310233,0,-0.0073070121567741075,0,1
1791,83.73,0,0,0,0,0,0.0,0,-0.16415000000000002,0,26.935127,0,11.421349,0.9787212673204704,0.0,-0.20519425161200894,0.0,0,-0.06464466,0,-1.6832888294750936,0,-7.303628552580236,0,-0.007357793281287625,0,1
1792,83.75999999999999,0,0,0,0,0,0.0,0,-0.16480000000000006,0,26.976843,0,11.495261,0.9785218379044588,0.0,-0.2061431850536907,0.0,0,-0.064967625,0,-1.6913906067564453,0,-7.282870725719628,0,-0.007408254338229189,0,1
1793,83.78999999999999,0,0,0,0,0,0.0,0,-0.1654500000000001,0,27.018509,0,11.569731,0.9783204824181984,0.0,-0.20709667713660604,0.0,0,-0.065292574,0,-1.6995262462768843,0,-7.261912519867833,0,-0.007458908473082832,0,1
1794,83.82,0,0,0,0,0,0.0,0,-0.16610000000000014,0,27.060123,0,11.644763,0.978117184057109,0.0,-0.2080547385958599,0.0,0,-0.06561952,0,-1.707694950075044,0,-7.240760049187491,0,-0.007510142439277108,0,1
1795,83.85,0,0,0,0,0,0.0,0,-0.16674999999999995,0,27.101685,0,11.720361,0.9779119227820253,0.0,-0.2090173946846582,0.0,0,-0.06594848,0,-1.7158977966951188,0,-7.2194225941932295,0,-0.007561558694702921,0,1
1796,83.88,0,0,0,0,0,0.0,0,-0.1674,0,27.143187,0,11.796529,0.9777046783755815,0.0,-0.20998467058930942,0.0,0,-0.066279456,0,-1.724134755594747,0,-7.197888969813706,0,-0.007613150243603347,0,1
1797,83.91,0,0,0,0,0,0.0,0,-0.16805000000000003,0,27.184628,0,11.873271,0.9774954304409581,0.0,-0.2109565914282983,0.0,0,-0.06661247,0,-1.7324057966438033,0,-7.176155301202264,0,-0.0076656916412379175,0,1
1798,83.94,0,0,0,0,0,0.0,0,-0.16870000000000007,0,27.226004,0,11.950592,0.9772841584006247,0.0,-0.21193318225134752,0.0,0,-0.06694754,0,-1.740711168387739,0,-7.154240931390137,0,-0.007718277797052109,0,1
1799,83.97,0,0,0,0,0,0.0,0,-0.1693499999999999,0,27.267313,0,12.028496,0.9770708383224033,0.0,-0.21291448259795767,0.0,0,-0.06728468,0,-1.749051470720719,0,-7.132123615583913,0,-0.00777060952139082,0,1
1800,84.0,0,0,0,0,0,0.0,0,-0.17000000000000015,0,27.30855,0,12.106987,0.9768554524068356,0.0,-0.21390050281155612,0.0,0,-0.06762388,0,-1.7574262521713337,0,-7.109791687778082,0,-0.007823919032849952,0,1
1801,84.03,0,0,0,0,0,0.0,0,-0.17064999999999997,0,27.349712,0,12.1860695,0.9766379795264498,0.0,-0.21489126772973774,0.0,0,-0.06796518,0,-1.7658361199741632,0,-7.087273014837936,0,-0.00787731470153388,0,1
